,summonerId,champion,champion level,champion points
2467,9fgIZsOKxnhjNF6DyBkySPu1ZvXwbuIbWinxInI85pPWrBQ,234,1,1214
2468,9fgIZsOKxnhjNF6DyBkySPu1ZvXwbuIbWinxInI85pPWrBQ,101,1,1188
2469,9fgIZsOKxnhjNF6DyBkySPu1ZvXwbuIbWinxInI85pPWrBQ,77,1,1029
2470,9fgIZsOKxnhjNF6DyBkySPu1ZvXwbuIbWinxInI85pPWrBQ,89,1,1018
2471,9fgIZsOKxnhjNF6DyBkySPu1ZvXwbuIbWinxInI85pPWrBQ,427,1,658
2472,9fgIZsOKxnhjNF6DyBkySPu1ZvXwbuIbWinxInI85pPWrBQ,350,1,472
2473,9fgIZsOKxnhjNF6DyBkySPu1ZvXwbuIbWinxInI85pPWrBQ,201,1,407
2474,9fgIZsOKxnhjNF6DyBkySPu1ZvXwbuIbWinxInI85pPWrBQ,154,1,175
2475,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,201,5,56678
2476,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,131,5,24872
2477,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,254,5,22456
2478,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,89,4,19986
2479,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,133,4,13287
2480,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,99,3,7319
2481,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,222,3,7297
2482,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,102,3,6615
2483,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,5,3,6185
2484,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,44,2,5967
2485,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,111,2,5615
2486,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,412,2,5466
2487,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,21,2,4771
2488,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,245,2,4734
2489,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,107,2,4696
2490,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,83,2,4578
2491,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,64,2,4562
2492,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,236,2,4393
2493,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,29,2,3993
2494,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,22,2,3744
2495,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,120,2,3595
2496,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,157,2,3532
2497,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,48,2,3415
2498,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,84,2,3065
2499,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,28,2,3050
2500,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,238,2,3049
2501,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,91,2,2964
2502,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,82,2,2744
2503,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,53,2,2602
2504,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,12,2,2534
2505,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,16,2,2331
2506,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,113,2,2281
2507,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,37,2,2271
2508,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,81,2,2195
2509,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,45,2,2099
2510,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,8,2,1941
2511,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,18,1,1621
2512,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,24,1,1536
2513,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,78,1,1525
2514,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,13,1,1518
2515,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,72,1,1502
2516,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,59,1,1452
2517,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,32,1,1451
2518,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,76,1,1424
2519,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,41,1,1415
2520,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,54,1,1384
2521,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,143,1,1379
2522,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,106,1,1331
2523,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,6,1,1295
2524,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,121,1,1287
2525,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,27,1,1207
2526,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,55,1,1143
2527,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,103,1,1138
2528,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,122,1,1111
2529,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,62,1,1073
2530,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,126,1,1050
2531,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,92,1,1045
2532,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,134,1,1024
2533,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,420,1,999
2534,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,23,1,993
2535,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,142,1,977
2536,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,38,1,915
2537,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,36,1,860
2538,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,60,1,855
2539,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,266,1,707
2540,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,150,1,677
2541,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,7,1,609
2542,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,34,1,531
2543,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,17,1,449
2544,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,39,1,367
2545,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,86,1,278
2546,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,77,1,248
2547,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,119,1,204
2548,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,267,1,201
2549,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,33,1,198
2550,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,110,1,196
2551,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,61,1,194
2552,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,75,1,182
2553,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,31,1,181
2554,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,114,1,180
2555,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,58,1,176
2556,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,40,1,167
2557,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,105,1,165
2558,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,101,1,162
2559,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,43,1,159
2560,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,20,1,159
2561,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,69,1,156
2562,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,127,1,151
2563,snOQO54s3-8sF7cxUOsJX3n3bbiqjyMbDeLZlGaziPWTFkw,85,1,107
2564,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,39,5,32792
2565,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,13,5,23825
2566,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,202,4,20641
2567,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,64,4,19518
2568,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,51,4,17822
2569,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,157,4,14924
2570,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,134,4,14372
2571,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,429,3,8418
2572,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,119,3,7286
2573,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,38,3,7178
2574,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,81,3,6791
2575,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,69,2,5225
2576,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,222,2,4734
2577,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,82,2,4479
2578,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,498,2,4048
2579,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,91,2,2928
2580,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,43,2,2800
2581,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,29,2,2729
2582,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,235,2,2683
2583,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,8,2,2626
2584,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,4,2,2608
2585,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,131,2,2578
2586,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,18,2,2426
2587,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,427,2,2384
2588,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,10,2,2312
2589,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,154,1,1745
2590,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,84,1,995
2591,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,266,1,925
2592,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,23,1,830
2593,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,58,1,810
2594,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,16,1,790
2595,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,1,1,562
2596,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,24,1,263
2597,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,268,1,244
2598,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,92,1,178
2599,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,28,1,167
2600,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,98,1,164
2601,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,121,1,158
2602,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,22,1,149
2603,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,236,1,115
2604,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,555,1,112
2605,CMLH2lh8sQ5PVh0sgodKeKvYh4Zt7h3bFMSpIs7zSXgC0Lc,19,1,101
2606,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,92,7,141633
2607,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,64,7,80119
2608,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,67,6,68292
2609,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,157,7,66135
2610,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,222,5,46881
2611,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,236,5,46587
2612,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,107,6,41799
2613,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,119,5,38640
2614,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,121,5,27456
2615,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,104,5,24163
2616,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,202,4,21476
2617,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,11,4,20148
2618,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,51,4,19561
2619,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,55,4,19116
2620,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,81,4,19012
2621,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,412,4,18977
2622,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,238,4,18531
2623,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,112,4,16906
2624,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,28,4,15691
2625,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,63,4,15166
2626,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,105,4,14543
2627,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,29,4,14021
2628,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,7,4,13941
2629,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,53,4,13878
2630,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,429,4,13876
2631,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,122,4,13799
2632,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,120,4,13725
2633,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,39,4,13320
2634,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,161,4,13167
2635,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,15,4,12908
2636,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,223,4,12768
2637,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,254,4,12612
2638,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,79,4,12606
2639,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,126,3,12351
2640,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,8,3,12118
2641,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,76,3,11790
2642,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,421,3,11704
2643,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,61,3,11616
2644,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,432,3,11548
2645,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,18,3,11350
2646,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,31,3,10732
2647,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,35,3,10702
2648,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,21,3,10696
2649,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,42,3,10570
2650,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,5,3,10014
2651,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,101,3,9970
2652,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,111,3,9901
2653,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,2,3,9834
2654,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,114,3,9715
2655,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,38,3,9522
2656,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,201,3,9275
2657,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,245,3,9199
2658,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,59,3,9049
2659,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,131,3,8753
2660,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,22,3,8739
2661,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,24,3,8551
2662,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,60,3,8143
2663,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,96,3,7968
2664,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,103,3,7833
2665,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,12,3,7659
2666,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,69,3,7482
2667,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,25,3,7127
2668,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,41,3,6794
2669,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,6,3,6745
2670,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,268,3,6740
2671,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,163,3,6455
2672,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,43,3,6436
2673,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,20,3,6217
2674,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,68,3,6146
2675,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,110,3,6002
2676,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,74,2,5884
2677,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,4,2,5707
2678,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,142,2,5666
2679,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,45,2,5411
2680,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,13,2,5159
2681,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,91,2,5054
2682,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,14,2,4816
2683,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,82,2,4672
2684,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,10,2,4601
2685,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,57,2,4487
2686,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,90,2,4314
2687,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,516,2,4305
2688,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,19,2,4286
2689,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,235,2,4187
2690,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,266,2,4136
2691,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,23,2,3875
2692,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,17,2,3857
2693,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,54,2,3855
2694,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,9,2,3671
2695,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,84,2,3544
2696,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,113,2,3430
2697,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,40,2,3371
2698,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,117,2,3329
2699,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,164,2,3152
2700,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,134,2,3142
2701,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,498,2,3071
2702,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,133,2,3006
2703,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,62,2,3004
2704,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,33,2,2939
2705,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,58,2,2862
2706,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,98,2,2681
2707,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,16,2,2621
2708,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,145,2,2539
2709,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,77,2,2519
2710,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,150,2,2507
2711,u8eLnfRj0KSmXqp_-gL-rOZ6FoyAmAuIw72yzbAo8p8YoX0,240,2,2465
